id,timestamp,solution_name,hv_position,target_voltage,actual_voltage,actual_current_ps,flow_rate,mean_na,deviation_na,median_na,rms_na,variance_na,qty_max,pct_max,band_power_v_low,band_power_low,band_power_mid,band_power_high,band_power_v_high,rf_spray_mode,xgb_spray_mode,image_classification,manual_classification,video_file,raw_data_file
880,"2026-04-14T13:58:40,921",experiment,3,5200,5200.98,2.17489e-07,12,111.116798400879,15.4963798522949,109.072875976563,112.192169189453,240.137802124023,0,0,0.534067844377334,13.5920879065535,14.392886686132,61.6023328406115,31.2533056755561,cone_jet (44%),intermitent (82%),cone_jet,,,experiment_3_sample_73.npy
881,"2026-04-14T13:58:45,992",experiment,3,5400,5400.84,2.61738e-07,12,114.112838745117,15.6446666717529,114.030731201172,115.180274963379,244.755599975586,0,0,0.57356680091899,14.3178440960647,14.5246299166218,67.2974566241228,33.0727606923063,cone_jet (49%),intermitent (77%),undefined,,,experiment_3_sample_74.npy
882,"2026-04-14T13:58:51,039",experiment,3,5600,5600.79,3.22743e-07,12,98.3971176147461,15.5795412063599,99.1571655273438,99.6228713989258,242.722106933594,0,0,0.859459258945753,14.1995927499689,13.9668733419258,65.7064384019721,33.5290396753348,cone_jet (46%),intermitent (50%),multi_jet,,,experiment_3_sample_75.npy
883,"2026-04-14T13:58:56,155",experiment,3,5800,5800.8,2.89404e-07,12,132.445999145508,15.4092998504639,133.862167358398,133.339385986328,237.446517944336,0,0,0.534593975700438,8.33607038284749,14.2462543896067,64.2965830749212,31.9098815353924,cone_jet (45%),cone_jet (48%),multi_jet,,,experiment_3_sample_76.npy
884,"2026-04-14T13:59:01,222",experiment,3,6000,6000.98,3.62628e-07,12,95.5559692382813,15.226936340332,94.1993026733398,96.7615737915039,231.859603881836,0,0,0.55959208509999,7.91952036867844,13.277795113952,61.0338461669526,31.8918102388151,cone_jet (43%),multi_jet (90%),multi_jet,,,experiment_3_sample_77.npy
885,"2026-04-14T13:59:06,298",experiment,3,6200,6200.93,3.5678e-07,12,120.393348693848,15.7624797821045,118.988586425781,121.42081451416,248.455764770508,0,0,0.574571065032233,16.7820026117476,15.9765604158311,64.9665935610942,33.591545755258,cone_jet (48%),multi_jet (74%),multi_jet,,,experiment_3_sample_78.npy
886,"2026-04-14T13:59:11,365",experiment,3,6400,6400.87,4.07225e-07,12,142.569061279297,15.4431133270264,143.777877807617,143.403015136719,238.489761352539,0,0,0.732008881276332,9.72784533286353,14.7037898703422,63.3478369727966,33.2297123677748,multi_jet (57%),multi_jet (79%),multi_jet,,,experiment_3_sample_79.npy
887,"2026-04-14T13:59:16,393",experiment,3,6600,6600.73,5.11868e-07,12,124.811096191406,15.5425062179565,123.946449279785,125.775115966797,241.56950378418,0,0,0.446561256439879,9.71556143584628,13.1821680788658,64.0344548967098,33.2151710214907,multi_jet (58%),multi_jet (71%),multi_jet,,,experiment_3_sample_80.npy
888,"2026-04-14T13:59:21,473",experiment,3,6800,6800.66,6.4697e-07,12,217.21794128418,20.4871711730957,218.145751953125,218.181945800781,419.724151611328,0,0,2.34808566099134,9.66469873599942,12.9597524893109,62.7905368401078,32.095689443162,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_81.npy
889,"2026-04-14T13:59:26,531",experiment,3,7000,7000.99,8.98061e-07,12,576.244812011719,16.95583152771,575.111511230469,576.494201660156,287.500244140625,0,0,1.68798329513933,11.4929955814124,14.2294567382842,64.7000434785596,33.7818940865996,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_82.npy
890,"2026-04-14T13:59:31,662",experiment,3,7200,7200.92,1.10429e-06,12,769.44189453125,17.2581558227539,768.467956542969,769.635437011719,297.843933105469,0,0,2.5518298287099,15.9275366663645,14.3007810490848,63.1564849386761,33.2328945966465,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_83.npy
891,"2026-04-14T13:59:36,711",experiment,3,7400,7400.8,1.2386e-06,12,1108.208984375,16.8264579772949,1110.56018066406,1108.33666992188,283.129669189453,0,0,1.41795896827075,14.3251584186117,15.9911073097369,64.7157360651537,32.6489126385148,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_84.npy
892,"2026-04-14T13:59:41,792",experiment,3,7600,7600.72,1.35485e-06,12,1273.19006347656,15.8834400177002,1274.16955566406,1273.2890625,252.283676147461,0,0,0.851657654800415,11.755412322458,14.3581998902981,64.4554485162493,32.8609022821463,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_85.npy
893,"2026-04-14T13:59:46,855",experiment,3,7800,7800.61,1.83312e-06,12,1399.64733886719,15.7445392608643,1398.11596679688,1399.73596191406,247.890518188477,0,0,0.592668341399696,11.1457622547099,11.8881081412054,60.5691177877707,32.776716899645,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_86.npy
894,"2026-04-14T13:59:51,911",experiment,3,8000,8000.76,2.05899e-06,12,1882.08227539063,16.2134380340576,1883.98596191406,1882.15209960938,262.875549316406,0,0,1.00635844869459,8.5966120962936,13.2130006694649,60.5041496213014,34.5523885730911,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_87.npy
895,"2026-04-14T13:59:56,934",experiment,3,8200,8200.81,2.73677e-06,12,2280.01831054688,21.0487728118896,2280.61450195313,2280.11547851563,443.050811767578,0,0,2.62805078225457,9.30968102628179,13.7122433949723,64.2425184054316,33.0360991983443,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_88.npy
896,"2026-04-14T14:00:01,972",experiment,3,8400,8400.72,2.96866e-06,12,2165.154296875,17.481409072876,2166.583984375,2165.22485351563,305.599639892578,0,0,1.03606377028021,11.2693393059794,13.2760073622192,61.6807865230276,32.6596970092094,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_89.npy
897,"2026-04-14T14:00:07,026",experiment,3,8600,8600.57,3.57531e-06,12,3084.81884765625,23.7348232269287,3083.78759765625,3084.91015625,563.341796875,0,0,2.79788392706578,13.5720620273331,13.9819993953796,65.1183243968503,33.3424400614242,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_90.npy
898,"2026-04-14T14:00:12,076",experiment,3,8800,8800.49,3.99571e-06,12,3071.58081054688,17.4264717102051,3073.87182617188,3071.63037109375,303.681884765625,0,0,1.48422597619294,11.3952644273018,15.0952032279762,66.0552669096346,33.1907760806746,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_91.npy
899,"2026-04-14T14:00:17,112",experiment,3,9000,9000.72,4.24453e-06,12,3901.77661132813,17.9893398284912,3901.83422851563,3901.81787109375,323.616333007813,0,0,1.31253323813887,11.2303603657332,17.4518113035711,65.8259025902671,33.6319233432554,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_3_sample_92.npy
900,"2026-04-14T14:10:14,757",experiment,4,3000,3001.03,-6.14355e-08,13,28.6817054748535,15.3042888641357,29.7471466064453,32.509407043457,234.221252441406,0,0,0.587131254285652,6.83201857446658,12.2642452434873,62.2267576064139,32.7405195130943,intermitent (75%),intermitent (99%),dripping,,,experiment_4_sample_0.npy
901,"2026-04-14T14:10:20,060",experiment,4,3200,3201.04,-3.31612e-08,13,8.13009357452393,15.6558170318604,9.91571617126465,17.6409473419189,245.104598999023,0,0,0.483670632577937,12.0363826580131,15.8574289144149,64.8819712282665,33.6378430186206,dripping (87%),dripping (100%),dripping,,,experiment_4_sample_1.npy
902,"2026-04-14T14:10:25,105",experiment,4,3400,3400.93,"-1,21E-05",13,7.15557765960693,15.9148187637329,4.95785808563232,17.449462890625,253.281463623047,0,0,0.423538772737118,17.9883017416398,14.7320967369916,66.9321437220853,33.1740864750268,dripping (86%),dripping (100%),intermitent,,,experiment_4_sample_2.npy
903,"2026-04-14T14:10:30,155",experiment,4,3600,3600.83,7.03437e-08,13,31.0739707946777,15.5214691162109,29.7471466064453,34.7348213195801,240.916000366211,0,0,0.658792809835654,12.4586489123199,13.409780156121,64.2990601304975,32.5612447633459,intermitent (76%),intermitent (100%),intermitent,,,experiment_4_sample_3.npy
904,"2026-04-14T14:10:35,182",experiment,4,3800,3800.81,1.33967e-07,13,43.5192832946777,15.4032001495361,44.6207237243652,46.1647758483887,237.258560180664,0,0,0.644548839147942,10.4602754968151,13.114923861521,62.5783319688969,32.7508628987199,intermitent (73%),intermitent (100%),intermitent,,,experiment_4_sample_4.npy
905,"2026-04-14T14:10:40,202",experiment,4,4000,4001.01,1.09355e-07,13,61.5466499328613,15.3336515426636,59.4942932128906,63.4279975891113,235.120880126953,0,0,0.368858115284127,10.1125793248386,12.404314297572,63.0235775432862,32.399596327848,intermitent (65%),intermitent (99%),intermitent,,,experiment_4_sample_5.npy
906,"2026-04-14T14:10:45,247",experiment,4,4200,4200.91,9.53044e-08,13,80.4172515869141,15.575005531311,79.3257293701172,81.9116287231445,242.580795288086,0,0,0.388908535521568,11.1290912706014,14.4132221621537,63.7142513863164,32.787071852658,intermitent (61%),intermitent (98%),undefined,,,experiment_4_sample_6.npy
907,"2026-04-14T14:10:50,269",experiment,4,4400,4400.98,1.43305e-07,13,-3.4786319732666,15.6020107269287,-4.95785808563232,15.9851064682007,243.422744750977,0,0,0.510912189316114,10.6721767641183,13.3675232070424,65.7465300534575,33.4171385683828,dripping (40%),intermitent (43%),intermitent,,,experiment_4_sample_7.npy
908,"2026-04-14T14:10:55,296",experiment,4,4600,4600.87,1.3484e-07,13,54.6500701904297,16.1268653869629,54.5364379882813,56.9798736572266,260.075775146484,0,0,0.859907702440539,14.8894497443495,14.6340478071256,63.5893350308149,32.227902046157,intermitent (66%),intermitent (100%),intermitent,,,experiment_4_sample_8.npy
909,"2026-04-14T14:11:00,339",experiment,4,4800,4800.77,1.27945e-07,13,77.7396087646484,18.316593170166,79.3257293701172,79.868293762207,335.49755859375,0,0,0.513367862755734,11.7940448073919,14.7393967201838,64.370400924136,32.4547839135897,intermitent (65%),intermitent (100%),intermitent,,,experiment_4_sample_9.npy
910,"2026-04-14T14:11:05,377",experiment,4,5000,5001,1.88427e-07,13,13.4374809265137,16.0771312713623,14.8735733032227,20.9532814025879,258.474151611328,0,0,0.703441360349742,11.0039548563806,15.290173617388,62.642190387307,33.0747352977233,intermitent (48%),intermitent (70%),intermitent,,,experiment_4_sample_10.npy
911,"2026-04-14T14:11:10,327",experiment,4,5200,5200.95,2.41926e-07,13,103.299743652344,15.7362117767334,104.115013122559,104.491470336914,247.628356933594,0,0,0.793896073374127,13.8037925010596,15.3420079831523,64.8186726922507,33.1956734321164,intermitent (40%),intermitent (89%),cone_jet,,,experiment_4_sample_11.npy
912,"2026-04-14T14:11:15,366",experiment,4,5400,5400.83,2.91411e-07,13,79.1977233886719,15.5192775726318,79.3257293701172,80.7039413452148,240.84797668457,0,0,0.444007585618448,12.0177189017306,13.4798325784247,65.7237063482623,33.0026085054751,cone_jet (48%),cone_jet (46%),cone_jet,,,experiment_4_sample_12.npy
913,"2026-04-14T14:11:20,434",experiment,4,5600,5600.74,2.5589e-07,13,108.354278564453,15.6952438354492,109.072875976563,109.48511505127,246.340682983398,0,0,0.658151161951078,14.6036152551549,14.106293302365,64.7239053568334,31.5145079214751,cone_jet (41%),cone_jet (40%),undefined,,,experiment_4_sample_13.npy
914,"2026-04-14T14:11:25,483",experiment,4,5800,5800.79,2.87571e-07,13,95.5810470581055,15.5920534133911,94.1993026733398,96.8444671630859,243.11213684082,0,0,0.597132133961022,9.76748668448781,13.4934346398182,64.3871574181095,34.2097159522706,multi_jet (40%),multi_jet (59%),multi_jet,,,experiment_4_sample_14.npy
915,"2026-04-14T14:11:30,520",experiment,4,6000,6000.97,3.54075e-07,13,89.5986099243164,15.6347055435181,89.2414474487305,90.9524841308594,244.44401550293,0,0,0.678227581267016,11.0743608604772,13.5517527487515,63.5684772085665,31.4365866152692,cone_jet (43%),cone_jet (69%),multi_jet,,,experiment_4_sample_15.npy
916,"2026-04-14T14:11:35,542",experiment,4,6200,6200.9,3.65682e-07,13,121.499443054199,15.4013757705688,118.988586425781,122.471710205078,237.202362060547,0,0,0.556363830081374,9.18166058503276,13.8244332951958,61.2466149732715,33.5297571134774,cone_jet (46%),cone_jet (52%),multi_jet,,,experiment_4_sample_16.npy
917,"2026-04-14T14:11:40,576",experiment,4,6400,6400.85,3.37493e-07,13,89.8372802734375,15.468656539917,89.2414474487305,91.1592864990234,239.279342651367,0,0,0.624082191427704,8.36977286359549,14.0255111510309,61.6328248191966,33.1495978653596,multi_jet (45%),multi_jet (78%),multi_jet,,,experiment_4_sample_17.npy
918,"2026-04-14T14:11:45,629",experiment,4,6600,6600.73,3.75894e-07,13,107.762413024902,15.5117855072021,109.072875976563,108.873115539551,240.615478515625,0,0,0.716809652750675,7.83386040396924,15.7872289847731,67.4101035468456,32.7214072343472,multi_jet (48%),multi_jet (66%),multi_jet,,,experiment_4_sample_18.npy
919,"2026-04-14T14:11:50,661",experiment,4,6800,6800.65,5.41455e-07,13,311.941192626953,17.8364601135254,312.345062255859,312.45068359375,318.139282226563,0,0,2.07953425427192,8.72330813918751,11.7303764422639,59.1075382876468,33.7914846735194,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_4_sample_19.npy
920,"2026-04-14T14:11:55,671",experiment,4,7000,7000.96,8.03193e-07,13,588.077819824219,15.4806241989136,589.985107421875,588.281555175781,239.64973449707,0,0,1.05716473881015,9.58006021785507,11.8570259612903,61.6137890688438,33.1326082313731,multi_jet (95%),multi_jet (100%),multi_jet,,,experiment_4_sample_20.npy
921,"2026-04-14T14:12:00,690",experiment,4,7200,7200.91,1.06318e-06,13,559.702453613281,16.6172733306885,560.237915039063,559.949096679688,276.1337890625,0,0,1.57662136813629,13.3152358509291,18.3357048832457,66.5509834487389,34.142240571335,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_4_sample_21.npy
922,"2026-04-14T14:12:05,717",experiment,4,7400,7400.77,1.24899e-06,13,958.339172363281,16.8598823547363,956.866638183594,958.487487792969,284.255615234375,0,0,1.19686654620868,13.2490893711327,13.653900945921,62.1541762504894,33.2369970814029,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_4_sample_22.npy
923,"2026-04-14T14:12:10,770",experiment,4,7600,7600.67,1.58701e-06,13,1129.99963378906,17.0545978546143,1130.3916015625,1130.12829589844,290.859313964844,0,0,1.38032153941481,9.09891181957623,12.3553680833661,64.3970066698483,33.1409140787104,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_4_sample_23.npy
924,"2026-04-14T14:12:15,849",experiment,4,7800,7800.6,1.97363e-06,13,1323.58532714844,16.1105289459229,1323.74816894531,1323.68334960938,259.549163818359,0,0,1.01104903680742,11.796618842647,14.127571941721,64.636569495393,32.3940757017083,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_4_sample_24.npy
925,"2026-04-14T14:12:20,879",experiment,4,8000,8000.73,2.33687e-06,13,1726.36291503906,20.7881088256836,1725.33459472656,1726.48803710938,432.145446777344,0,0,1.78608600027967,10.0318280063838,13.452688652586,62.2383795473575,33.3040245100489,multi_jet (100%),multi_jet (100%),multi_jet,,,experiment_4_sample_25.npy
